gm,municipality,party,votes,count
GM1719,Drimmelen,PVV,31.446366012344996,5655
GM1719,Drimmelen,VVD,20.035589167547126,3603
GM1719,Drimmelen,NSC,12.411722182060837,2232
GM1719,Drimmelen,PvdA/GL,9.698048156592336,1744
GM1719,Drimmelen,BBB,6.561752766501697,1180
GM1719,Drimmelen,D66,5.316131902352222,956
GM1719,Drimmelen,SP,3.659011288439081,658
GM1719,Drimmelen,CDA,3.203025079241506,576
GM1719,Drimmelen,FvD,1.679363843630095,302
GM1719,Drimmelen,PvdD,1.4235667018851137,256
GM1719,Drimmelen,Volt,1.0954790635600289,197
GM1719,Drimmelen,JA21,0.9064116109659124,163
GM1719,Drimmelen,BVNL,0.6005672023577824,108
GM1719,Drimmelen,50PLUS,0.56720235778235,102
GM1719,Drimmelen,ChristenUnie,0.3336484457543235,60
GM1719,Drimmelen,DENK,0.29472279374965243,53
GM1719,Drimmelen,SGP,0.1557026080186843,28
GM1719,Drimmelen,Splinter,0.12233776344325197,22
GM1719,Drimmelen,Samen voor Nederland,0.1056553411555358,19
GM1719,Drimmelen,BIJ1,0.0889729188678196,16
GM1719,Drimmelen,LP (Libertaire Partij),0.08341211143858088,15
GM1719,Drimmelen,PartijvdSport,0.07229049658010343,13
GM1719,Drimmelen,LEF - Voor de Nieuwe Generatie,0.05004726686314853,9
GM1719,Drimmelen,Nederland met een PLAN,0.03892565200467107,7
GM1719,Drimmelen,Piratenpartij - De Groenen,0.03892565200467107,7
GM1719,Drimmelen,Politieke Partij voor Basisinkomen,0.01112161485847745,2
GM0303,Dronten,PVV,25.36133181990163,6703
GM0303,Dronten,VVD,16.617480136208854,4392
GM0303,Dronten,NSC,14.877033673855466,3932
GM0303,Dronten,BBB,9.60272417707151,2538
GM0303,Dronten,PvdA/GL,8.978433598183882,2373
GM0303,Dronten,CDA,4.438138479001135,1173
GM0303,Dronten,D66,4.124101399924329,1090
GM0303,Dronten,ChristenUnie,3.851683692773364,1018
GM0303,Dronten,SP,2.436625047294741,644
GM0303,Dronten,FvD,2.4177071509648127,639
GM0303,Dronten,PvdD,1.4188422247446084,375
GM0303,Dronten,DENK,1.3091184260310254,346
GM0303,Dronten,SGP,1.191827468785471,315
GM0303,Dronten,Volt,0.8967082860385925,237
GM0303,Dronten,JA21,0.7604994324631101,201
GM0303,Dronten,BVNL,0.6129398410896708,162
GM0303,Dronten,50PLUS,0.5788876276958003,153
GM0303,Dronten,BIJ1,0.15891032917139614,42
GM0303,Dronten,Splinter,0.11350737797956868,30
GM0303,Dronten,Samen voor Nederland,0.07567158531971245,20
GM0303,Dronten,Piratenpartij - De Groenen,0.0681044267877412,18
GM0303,Dronten,LEF - Voor de Nieuwe Generatie,0.03783579265985622,10
GM0303,Dronten,LP (Libertaire Partij),0.03026863412788498,8
GM0303,Dronten,Nederland met een PLAN,0.03026863412788498,8
GM0303,Dronten,Politieke Partij voor Basisinkomen,0.01135073779795686,3
GM0225,Druten,PVV,29.48645824961826,3669
GM0225,Druten,VVD,18.154785823354494,2259
GM0225,Druten,NSC,14.602587800369683,1817
GM0225,Druten,PvdA/GL,10.688740657397734,1330
GM0225,Druten,BBB,5.786385919794261,720
GM0225,Druten,D66,5.673872860242707,706
GM0225,Druten,SP,4.323716145624045,538
GM0225,Druten,CDA,3.0298159607811623,377
GM0225,Druten,FvD,1.4305231857269147,178
GM0225,Druten,PvdD,1.4064132443944386,175
GM0225,Druten,DENK,1.2135337137346298,151
GM0225,Druten,Volt,1.1894237724021537,148
GM0225,Druten,JA21,0.7313348870851081,91
GM0225,Druten,50PLUS,0.6509684159768545,81
GM0225,Druten,BVNL,0.49827212087117256,62
GM0225,Druten,ChristenUnie,0.46612553242787114,58
GM0225,Druten,SGP,0.1526962951056819,19
GM0225,Druten,BIJ1,0.1366230008840312,17
GM0225,Druten,Splinter,0.12054970666238046,15
GM0225,Druten,LP (Libertaire Partij),0.05625652977577754,7
GM0225,Druten,Piratenpartij - De Groenen,0.05625652977577754,7
GM0225,Druten,Samen voor Nederland,0.04821988266495218,6
GM0225,Druten,PartijvdSport,0.04018323555412682,5
GM0225,Druten,Nederland met een PLAN,0.03214658844330145,4
GM0225,Druten,LEF - Voor de Nieuwe Generatie,0.02410994133247609,3
GM0226,Duiven,PVV,27.31581214993537,4438
GM0226,Duiven,VVD,18.61882193635748,3025
GM0226,Duiven,NSC,15.350526251000185,2494
GM0226,Duiven,PvdA/GL,12.457684495599189,2024
GM0226,Duiven,D66,6.130362528466794,996
GM0226,Duiven,BBB,4.690096633224596,762
GM0226,Duiven,CDA,3.4898750538560965,567
GM0226,Duiven,SP,3.4344802117313966,558
GM0226,Duiven,FvD,1.975749369114298,321
GM0226,Duiven,PvdD,1.4279559303255984,232
GM0226,Duiven,Volt,1.169446667076999,190
GM0226,Duiven,ChristenUnie,0.9170923862866992,149
GM0226,Duiven,JA21,0.7570628423708993,123
GM0226,Duiven,DENK,0.6832030528712993,111
GM0226,Duiven,50PLUS,0.4923985966639995,80
GM0226,Duiven,BVNL,0.3200590878315997,52
GM0226,Duiven,SGP,0.2708192281651997,44
GM0226,Duiven,BIJ1,0.17233950883239982,28
GM0226,Duiven,Splinter,0.11694466670769987,19
GM0226,Duiven,Nederland met een PLAN,0.05539484212469995,9
GM0226,Duiven,LP (Libertaire Partij),0.04308487720809995,7
GM0226,Duiven,Piratenpartij - De Groenen,0.04308487720809995,7
GM0226,Duiven,Samen voor Nederland,0.04308487720809995,7
GM0226,Duiven,LEF - Voor de Nieuwe Generatie,0.02461992983319997,4
GM1711,Echt-Susteren,PVV,38.21834761260584,7628
GM1711,Echt-Susteren,NSC,15.131018588105617,3020
GM1711,Echt-Susteren,VVD,13.01668420261536,2598
GM1711,Echt-Susteren,PvdA/GL,10.426374066837017,2081
GM1711,Echt-Susteren,BBB,4.78981912921489,956
GM1711,Echt-Susteren,D66,4.078360639310587,814
GM1711,Echt-Susteren,CDA,3.8378676286387097,766
GM1711,Echt-Susteren,SP,3.3167994388496416,662
GM1711,Echt-Susteren,FvD,2.079262488100606,415
GM1711,Echt-Susteren,PvdD,1.447968335086928,289
GM1711,Echt-Susteren,BVNL,0.6613557793476628,132
GM1711,Echt-Susteren,Volt,0.6613557793476628,132
GM1711,Echt-Susteren,50PLUS,0.5711709003457087,114
GM1711,Echt-Susteren,JA21,0.5661606292900445,113
GM1711,Echt-Susteren,DENK,0.4709654792324265,94
GM1711,Echt-Susteren,ChristenUnie,0.2605340948945338,52
GM1711,Echt-Susteren,BIJ1,0.09519515005761812,19
GM1711,Echt-Susteren,Splinter,0.09519515005761812,19
GM1711,Echt-Susteren,Piratenpartij - De Groenen,0.06513352372363344,13
GM1711,Echt-Susteren,SGP,0.06012325266796934,12
GM1711,Echt-Susteren,Samen voor Nederland,0.05010271055664111,10
GM1711,Echt-Susteren,PartijvdSport,0.03507189738964877,7
GM1711,Echt-Susteren,LEF - Voor de Nieuwe Generatie,0.03006162633398467,6
GM1711,Echt-Susteren,LP (Libertaire Partij),0.02004108422265644,4
GM1711,Echt-Susteren,Nederland met een PLAN,0.01503081316699233,3
GM0385,Edam-Volendam,PVV,42.91224303153207,10792
GM0385,Edam-Volendam,VVD,14.636764881307409,3681
GM0385,Edam-Volendam,NSC,9.817487772873672,2469
GM0385,Edam-Volendam,BBB,8.326374806155314,2094
GM0385,Edam-Volendam,PvdA/GL,8.274682889975745,2081
GM0385,Edam-Volendam,FvD,3.5190266014553258,885
GM0385,Edam-Volendam,D66,3.0259652471271226,761
GM0385,Edam-Volendam,CDA,2.2068471907431704,555
GM0385,Edam-Volendam,SP,1.6779991252137263,422
GM0385,Edam-Volendam,PvdD,1.4354447492942064,361
GM0385,Edam-Volendam,Volt,0.9702175036780788,244
GM0385,Edam-Volendam,JA21,0.783331345182711,197
GM0385,Edam-Volendam,BVNL,0.7276631277585589,183
GM0385,Edam-Volendam,DENK,0.5368006680186092,135
GM0385,Edam-Volendam,ChristenUnie,0.4135353294365581,104
GM0385,Edam-Volendam,50PLUS,0.2783410871207603,70
GM0385,Edam-Volendam,Splinter,0.10736013360372182,27
GM0385,Edam-Volendam,SGP,0.09543122986997496,24
GM0385,Edam-Volendam,BIJ1,0.08747862738081037,22
GM0385,Edam-Volendam,Piratenpartij - De Groenen,0.05566821742415204,14
GM0385,Edam-Volendam,Samen voor Nederland,0.03976301244582289,10
GM0385,Edam-Volendam,PartijvdSport,0.0357867112012406,9
GM0385,Edam-Volendam,Nederland met een PLAN,0.01988150622291144,5
GM0385,Edam-Volendam,LEF - Voor de Nieuwe Generatie,0.01590520497832915,4
GM0228,Ede,PVV,19.08562471425772,14611
GM0228,Ede,VVD,13.157860361831364,10073
GM0228,Ede,SGP,12.721572725491477,9739
GM0228,Ede,PvdA/GL,12.025341257919145,9206
GM0228,Ede,NSC,11.376134805042126,8709
GM0228,Ede,ChristenUnie,6.894389654496767,5278
GM0228,Ede,D66,4.817451505453596,3688
GM0228,Ede,BBB,4.645026451570766,3556
GM0228,Ede,CDA,4.293645091764091,3287
GM0228,Ede,DENK,2.075631898634968,1589
GM0228,Ede,FvD,2.0233818823068384,1549
GM0228,Ede,SP,1.866631833322448,1429
GM0228,Ede,PvdD,1.8143818169943176,1389
GM0228,Ede,Volt,1.2317941349356671,943
GM0228,Ede,JA21,0.630918947162171,483
GM0228,Ede,BVNL,0.4532688916465286,347
GM0228,Ede,50PLUS,0.3696688655215205,283
GM0228,Ede,BIJ1,0.19463131082228463,149
GM0228,Ede,Piratenpartij - De Groenen,0.0796812749003984,61
GM0228,Ede,Splinter,0.0744562732675854,57
GM0228,Ede,Samen voor Nederland,0.04963751551172359,38
GM0228,Ede,Nederland met een PLAN,0.04441251387891059,34
GM0228,Ede,LEF - Voor de Nieuwe Generatie,0.03788126183789432,29
GM0228,Ede,LP (Libertaire Partij),0.03657501142969107,28
GM0317,Eemnes,PVV,23.563218390804597,1517
GM0317,Eemnes,VVD,22.506989748369055,1449
GM0317,Eemnes,PvdA/GL,12.333022677850265,794
GM0317,Eemnes,NSC,12.19322771046909,785
GM0317,Eemnes,D66,6.539297918608264,421
GM0317,Eemnes,BBB,5.265610438024231,339
GM0317,Eemnes,CDA,3.976390183286735,256
GM0317,Eemnes,FvD,2.3609816713264986,152
GM0317,Eemnes,SP,2.3609816713264986,152
GM0317,Eemnes,PvdD,2.2988505747126435,148
GM0317,Eemnes,ChristenUnie,1.382416899658279,89
GM0317,Eemnes,Volt,1.3668841255048152,88
GM0317,Eemnes,JA21,0.9319664492078285,60
GM0317,Eemnes,BVNL,0.8543025784405094,55
GM0317,Eemnes,SGP,0.5902454178316247,38
GM0317,Eemnes,50PLUS,0.5281143212177695,34
GM0317,Eemnes,DENK,0.4659832246039142,30
GM0317,Eemnes,Splinter,0.1863932898415657,12
GM0317,Eemnes,BIJ1,0.15532774153463808,10
GM0317,Eemnes,Samen voor Nederland,0.04659832246039142,3
GM0317,Eemnes,LP (Libertaire Partij),0.03106554830692761,2
GM0317,Eemnes,PartijvdSport,0.03106554830692761,2
GM0317,Eemnes,LEF - Voor de Nieuwe Generatie,0.0155327741534638,1
GM0317,Eemnes,Nederland met een PLAN,0.0155327741534638,1
GM1979,Eemsdelta,PVV,26.81551646368967,7134
GM1979,Eemsdelta,NSC,18.17771763644565,4836
GM1979,Eemsdelta,PvdA/GL,13.024357239512854,3465
GM1979,Eemsdelta,VVD,8.961058487445497,2384
GM1979,Eemsdelta,BBB,7.739437678544579,2059
GM1979,Eemsdelta,SP,6.483987370320253,1725
GM1979,Eemsdelta,CDA,3.5633739287325215,948
GM1979,Eemsdelta,D66,3.277702601112615,872
GM1979,Eemsdelta,ChristenUnie,3.195008269433168,850
GM1979,Eemsdelta,FvD,2.371823785896858,631
GM1979,Eemsdelta,PvdD,1.665163133363404,443
GM1979,Eemsdelta,DENK,1.3306269733874605,354
GM1979,Eemsdelta,SGP,0.8795669824086604,234
GM1979,Eemsdelta,Volt,0.5976544880469102,159
GM1979,Eemsdelta,BVNL,0.533754322658247,142
GM1979,Eemsdelta,50PLUS,0.5036836565929935,134
GM1979,Eemsdelta,JA21,0.4585776574951135,122
GM1979,Eemsdelta,BIJ1,0.14659449706811006,39
GM1979,Eemsdelta,Samen voor Nederland,0.09021199819576003,24
GM1979,Eemsdelta,Splinter,0.07893549842129004,21
GM1979,Eemsdelta,Piratenpartij - De Groenen,0.04134716583972335,11
GM1979,Eemsdelta,LEF - Voor de Nieuwe Generatie,0.02255299954894001,6
GM1979,Eemsdelta,LP (Libertaire Partij),0.02255299954894001,6
GM1979,Eemsdelta,Nederland met een PLAN,0.01879416629078334,5
GM0770,Eersel,PVV,23.21442329917559,3013
GM0770,Eersel,VVD,20.748902072578783,2693
GM0770,Eersel,NSC,14.36166114492642,1864
GM0770,Eersel,PvdA/GL,10.4553509515371,1357
GM0770,Eersel,BBB,7.504430233454042,974
GM0770,Eersel,D66,6.394945681485477,830
GM0770,Eersel,CDA,5.439556206179213,706
GM0770,Eersel,SP,3.413205948069959,443
GM0770,Eersel,Volt,2.442406965097465,317
GM0770,Eersel,PvdD,1.6025887972879267,208
GM0770,Eersel,FvD,1.433084212959396,186
GM0770,Eersel,JA21,0.8398181678095384,109
GM0770,Eersel,50PLUS,0.7704753833115032,100
GM0770,Eersel,BVNL,0.4237614608213267,55
GM0770,Eersel,DENK,0.2619616303259111,34
GM0770,Eersel,ChristenUnie,0.238847368826566,31
GM0770,Eersel,BIJ1,0.10016179983049542,13
GM0770,Eersel,Splinter,0.10016179983049542,13
GM0770,Eersel,SGP,0.07704753833115031,10
GM0770,Eersel,Piratenpartij - De Groenen,0.04622852299869019,6
GM0770,Eersel,Samen voor Nederland,0.03852376916557516,5
GM0770,Eersel,LP (Libertaire Partij),0.03081901533246013,4
GM0770,Eersel,LEF - Voor de Nieuwe Generatie,0.01540950766623006,2
GM0770,Eersel,Nederland met een PLAN,0.01540950766623006,2
GM0770,Eersel,PartijvdSport,0.01540950766623006,2
GM0770,Eersel,Politieke Partij voor Basisinkomen,0.01540950766623006,2
GM1903,Eijsden-Margraten,PVV,25.33151787828558,4279
GM1903,Eijsden-Margraten,VVD,17.203409898176652,2906
GM1903,Eijsden-Margraten,PvdA/GL,16.04901728628937,2711
GM1903,Eijsden-Margraten,NSC,14.651906227800144,2475
GM1903,Eijsden-Margraten,D66,6.109400899834242,1032
GM1903,Eijsden-Margraten,BBB,5.866682453232299,991
GM1903,Eijsden-Margraten,CDA,4.629410371773621,782
GM1903,Eijsden-Margraten,SP,2.9067013971110582,491
GM1903,Eijsden-Margraten,PvdD,1.8884679138053515,319
GM1903,Eijsden-Margraten,FvD,1.4918304522851054,252
GM1903,Eijsden-Margraten,Volt,1.2195121951219512,206
GM1903,Eijsden-Margraten,JA21,0.5564764385507933,94
GM1903,Eijsden-Margraten,BVNL,0.4676770068671561,79
GM1903,Eijsden-Margraten,50PLUS,0.4439971584181861,75
GM1903,Eijsden-Margraten,ChristenUnie,0.3551977267345489,60
GM1903,Eijsden-Margraten,DENK,0.23087852237745676,39
GM1903,Eijsden-Margraten,SGP,0.11839924224484964,20
GM1903,Eijsden-Margraten,Splinter,0.10063935590812216,17
GM1903,Eijsden-Margraten,BIJ1,0.08287946957139473,14
GM1903,Eijsden-Margraten,Piratenpartij - De Groenen,0.07695950745915225,13
GM1903,Eijsden-Margraten,LEF - Voor de Nieuwe Generatie,0.05919962112242481,10
GM1903,Eijsden-Margraten,PartijvdSport,0.04735969689793985,8
GM1903,Eijsden-Margraten,Samen voor Nederland,0.04735969689793985,8
GM1903,Eijsden-Margraten,Nederland met een PLAN,0.03551977267345489,6
GM1903,Eijsden-Margraten,LP (Libertaire Partij),0.0295998105612124,5
GM0772,Eindhoven,PvdA/GL,21.126054986669384,24881
GM0772,Eindhoven,PVV,20.43405165826074,24066
GM0772,Eindhoven,VVD,14.31640260159288,16861
GM0772,Eindhoven,NSC,11.580654473822744,13639
GM0772,Eindhoven,D66,8.619899128839982,10152
GM0772,Eindhoven,SP,4.297213306841917,5061
GM0772,Eindhoven,DENK,3.72493079966716,4387
GM0772,Eindhoven,Volt,3.332654066262503,3925
GM0772,Eindhoven,PvdD,2.801127583337579,3299
GM0772,Eindhoven,FvD,2.285733693344881,2692
GM0772,Eindhoven,CDA,2.2373359145482024,2635
GM0772,Eindhoven,BBB,1.489293052796033,1754
GM0772,Eindhoven,ChristenUnie,0.8117241496425356,956
GM0772,Eindhoven,50PLUS,0.6393601304192775,753
GM0772,Eindhoven,JA21,0.551055411211303,649
GM0772,Eindhoven,BIJ1,0.4788832849355546,564
GM0772,Eindhoven,BVNL,0.41944741623787934,494
GM0772,Eindhoven,SGP,0.2080255404418632,245
GM0772,Eindhoven,Splinter,0.1519860070983409,179
GM0772,Eindhoven,Piratenpartij - De Groenen,0.13160799497342368,155
GM0772,Eindhoven,Nederland met een PLAN,0.1027391444631243,121
GM0772,Eindhoven,LEF - Voor de Nieuwe Generatie,0.07387029395282489,87
GM0772,Eindhoven,PartijvdSport,0.05264319798936946,62
GM0772,Eindhoven,LP (Libertaire Partij),0.05094503031229303,60
GM0772,Eindhoven,Samen voor Nederland,0.05009594647375481,59
GM0772,Eindhoven,Politieke Partij voor Basisinkomen,0.03226518586445225,38
GM0230,Elburg,PVV,25.28868360277136,3942
GM0230,Elburg,NSC,13.843982550680009,2158
GM0230,Elburg,SGP,13.767000256607648,2146
GM0230,Elburg,VVD,10.7133692584039,1670
GM0230,Elburg,ChristenUnie,10.58506543494996,1650
GM0230,Elburg,BBB,6.697459584295612,1044
GM0230,Elburg,CDA,5.465742879137799,852
GM0230,Elburg,PvdA/GL,5.0551706440851945,788
GM0230,Elburg,D66,2.161919425198871,337
GM0230,Elburg,FvD,1.777007954837054,277
GM0230,Elburg,SP,1.53323069027457,239
GM0230,Elburg,PvdD,0.8018988965871183,125
GM0230,Elburg,JA21,0.6479343084423916,101
GM0230,Elburg,Volt,0.4939697202976648,77
GM0230,Elburg,BVNL,0.35283551449833206,55
GM0230,Elburg,50PLUS,0.28868360277136257,45
GM0230,Elburg,DENK,0.26943802925327176,42
GM0230,Elburg,Splinter,0.0705671028996664,11
GM0230,Elburg,Nederland met een PLAN,0.05773672055427251,9
GM0230,Elburg,BIJ1,0.04490633820887863,7
GM0230,Elburg,Samen voor Nederland,0.04490633820887863,7
GM0230,Elburg,LEF - Voor de Nieuwe Generatie,0.01283038234539389,2
GM0230,Elburg,LP (Libertaire Partij),0.01283038234539389,2
GM0230,Elburg,Piratenpartij - De Groenen,0.01283038234539389,2
GM0114,Emmen,PVV,36.255860483172576,24282
GM0114,Emmen,NSC,16.809508167348522,11258
GM0114,Emmen,PvdA/GL,10.810165138710545,7240
GM0114,Emmen,VVD,9.960581718278736,6671
GM0114,Emmen,BBB,6.765311912085287,4531
GM0114,Emmen,SP,3.7044226117597874,2481
GM0114,Emmen,CDA,3.3191984949383344,2223
GM0114,Emmen,D66,2.9518917788992747,1977
GM0114,Emmen,FvD,2.7876489383940037,1867
GM0114,Emmen,ChristenUnie,1.4468301131782484,969
GM0114,Emmen,PvdD,1.2631767551587183,846
GM0114,Emmen,50PLUS,0.6062053931376354,406
GM0114,Emmen,DENK,0.6032191596739034,404
GM0114,Emmen,JA21,0.6002329262101711,402
GM0114,Emmen,Volt,0.5643981246453847,378
GM0114,Emmen,BVNL,0.5405082569355273,362
GM0114,Emmen,SGP,0.47033177053782066,315
GM0114,Emmen,Samen voor Nederland,0.18663959148326217,125
GM0114,Emmen,BIJ1,0.14483232299101145,97
GM0114,Emmen,Splinter,0.08660077044823364,58
GM0114,Emmen,Piratenpartij - De Groenen,0.0567384358109117,38
GM0114,Emmen,LP (Libertaire Partij),0.03583480156478633,24
GM0114,Emmen,LEF - Voor de Nieuwe Generatie,0.02986233463732194,20
GM0388,Enkhuizen,PVV,25.073878391689803,2800
GM0388,Enkhuizen,VVD,15.823408256469955,1767
GM0388,Enkhuizen,PvdA/GL,14.372705292379331,1605
GM0388,Enkhuizen,NSC,13.513029461807111,1509
GM0388,Enkhuizen,D66,6.169965075669383,689
GM0388,Enkhuizen,SP,4.4595683710934,498
GM0388,Enkhuizen,BBB,3.510342974836572,392
GM0388,Enkhuizen,FvD,3.214829408077371,359
GM0388,Enkhuizen,CDA,2.731261753380496,305
GM0388,Enkhuizen,PvdD,2.7043968836751144,302
GM0388,Enkhuizen,DENK,1.5939822691859944,178
GM0388,Enkhuizen,Volt,1.4865227903644669,166
GM0388,Enkhuizen,SGP,1.3880182681113995,155
GM0388,Enkhuizen,ChristenUnie,1.002955135667592,112
GM0388,Enkhuizen,JA21,0.8149010477299184,91
GM0388,Enkhuizen,BVNL,0.6626667860660876,74
GM0388,Enkhuizen,50PLUS,0.6447568729291663,72
GM0388,Enkhuizen,BIJ1,0.17909913136921285,20
GM0388,Enkhuizen,Splinter,0.1432793050953703,16
GM0388,Enkhuizen,Piratenpartij - De Groenen,0.125369391958449,14
GM0388,Enkhuizen,PartijvdSport,0.09850452225306706,11
GM0388,Enkhuizen,LEF - Voor de Nieuwe Generatie,0.08954956568460642,10
GM0388,Enkhuizen,Samen voor Nederland,0.08954956568460642,10
GM0388,Enkhuizen,LP (Libertaire Partij),0.08059460911614579,9
GM0388,Enkhuizen,Nederland met een PLAN,0.02686486970538193,3
GM0153,Enschede,NSC,27.69712947352938,24479
GM0153,Enschede,PVV,22.860116993471447,20204
GM0153,Enschede,PvdA/GL,14.891209649132731,13161
GM0153,Enschede,VVD,8.843529717925797,7816
GM0153,Enschede,D66,4.947896041004288,4373
GM0153,Enschede,FvD,3.0357203471334335,2683
GM0153,Enschede,DENK,2.807164435795024,2481
GM0153,Enschede,SP,2.644233489098335,2337
GM0153,Enschede,Volt,2.5310869983367468,2237
GM0153,Enschede,BBB,2.526561138706283,2233
GM0153,Enschede,ChristenUnie,1.8612597730281395,1645
GM0153,Enschede,PvdD,1.805817992554961,1596
GM0153,Enschede,CDA,1.3950962310903927,1233
GM0153,Enschede,JA21,0.42995666489403833,380
GM0153,Enschede,BVNL,0.3903553931274822,345
GM0153,Enschede,SGP,0.381303673866555,337
GM0153,Enschede,BIJ1,0.3145472443172175,278
GM0153,Enschede,50PLUS,0.22968737624602573,203
GM0153,Enschede,Piratenpartij - De Groenen,0.11314649076158902,100
GM0153,Enschede,Splinter,0.1052262364082778,93
GM0153,Enschede,Nederland met een PLAN,0.04525859630463561,40
GM0153,Enschede,LEF - Voor de Nieuwe Generatie,0.03960127176655616,35
GM0153,Enschede,LP (Libertaire Partij),0.03960127176655616,35
GM0153,Enschede,Samen voor Nederland,0.03394394722847671,30
GM0153,Enschede,PartijvdSport,0.03054955250562903,27
GM0232,Epe,PVV,24.545371050698016,5345
GM0232,Epe,VVD,16.21969140337987,3532
GM0232,Epe,NSC,13.602130786186628,2962
GM0232,Epe,PvdA/GL,10.22226304188097,2226
GM0232,Epe,BBB,8.550698016164585,1862
GM0232,Epe,D66,4.615172667156502,1005
GM0232,Epe,CDA,4.578434974283615,997
GM0232,Epe,SGP,4.289125642909625,934
GM0232,Epe,ChristenUnie,3.370683321087436,734
GM0232,Epe,SP,2.222630418809699,484
GM0232,Epe,FvD,2.011388684790595,438
GM0232,Epe,PvdD,1.7220793534166052,375
GM0232,Epe,DENK,1.235304922850845,269
GM0232,Epe,Volt,1.0056943423952975,219
GM0232,Epe,JA21,0.5051432770022043,110
GM0232,Epe,BVNL,0.5005510653930934,109
GM0232,Epe,50PLUS,0.431667891256429,94
GM0232,Epe,BIJ1,0.1239897134459956,27
GM0232,Epe,Splinter,0.07806759735488611,17
GM0232,Epe,Samen voor Nederland,0.05969875091844232,13
GM0232,Epe,Piratenpartij - De Groenen,0.05510653930933137,12
GM0232,Epe,LEF - Voor de Nieuwe Generatie,0.01836884643644379,4
GM0232,Epe,LP (Libertaire Partij),0.01836884643644379,4
GM0232,Epe,Nederland met een PLAN,0.01836884643644379,4
GM0233,Ermelo,PVV,19.418177772833463,3491
GM0233,Ermelo,NSC,14.539993325175212,2614
GM0233,Ermelo,VVD,13.76682612081433,2475
GM0233,Ermelo,PvdA/GL,9.90655245299811,1781
GM0233,Ermelo,ChristenUnie,7.926354433196129,1425
GM0233,Ermelo,SGP,7.692735565691401,1383
GM0233,Ermelo,CDA,6.897318945377684,1240
GM0233,Ermelo,BBB,5.751474023806876,1034
GM0233,Ermelo,D66,4.449883190566248,800
GM0233,Ermelo,FvD,2.319501613082657,417
GM0233,Ermelo,SP,1.9412615418845256,349
GM0233,Ermelo,PvdD,1.8244521081321616,328
GM0233,Ermelo,Volt,1.0624096117476918,191
GM0233,Ermelo,JA21,0.6341083546556903,114
